User ID	id	Word	Associative Bias	frequentAssociation	makeSense	antonym1	antonym2	antonym3	p_generic	p_antonym1	p_antonym2	p_antonym3	qualified
PTQGWRFHYJTJ	2701	fast food	available	Yes	Yes	unavailable	gone	nonexistent	1.5079954639077189	0.042556427069939666	0.3997164312750101	0.006207387195900083	unavailable,gone,nonexistent
4YNXDR4CKEZM	453	beaker	empty	Yes	Yes	full			1.4997304417192936	0.1504558138549328	0.0	0.0	full
FWD4Z73KK6F6	7746	swimsuit	optional	No	Yes	mandatory	required	legal	6.358852982521057	0.05512619973160327	0.009665676770964636	0.023098029487300664	mandatory,required,legal
FWD4Z73KK6F6	2699	fast food	cheap	Yes	Yes	expensive	price		0.7324313279241323	0.9684773162007332	0.003108067176071927	0.0	price
EZCVAWE2HAMP	5886	police car	stopped	Yes	Yes	moving	running	going	3.5142816603183733	0.14343054499477148	0.08957799291238189	0.050970318261533976	moving,running,going
FWD4Z73KK6F6	7764	swizzle stick	removed	No	Yes	there	stored	safe	8.466070890426638	0.012300033995416015	0.013553988537751138	0.04464225203264505	there,stored,safe
FWD4Z73KK6F6	5326	pan	closed	No	Yes	open	ajar		4.429624602198602	2.894308790564537	0.01004029909381643	0.0	open,ajar
FWD4Z73KK6F6	8626	washcloth	warm	Yes	Yes	cold	freezing	chilled	4.4136159121990195	7.164415717124939	0.01838705793488771	0.027290373691357672	freezing,chilled
MEJWNVYTN6GW	1009	bumper	missing	Yes	Yes	there			5.82842193543911	0.06182544748298824	0.0	0.0	there
YYQ2E9ZT4FT3	2326	diving board	available	No	Yes	occupied			1.0569619946181774	0.2962453756481409	0.0	0.0	occupied
7TVRDX6P4GTP	8650	water bottle	sealed	Yes	Yes	open	unsealed	leaky	0.3846307983621955	2.163315191864968	0.00020349905298644444	0.00020349905298644444	unsealed,leaky
HKXM7AJCMHJQ	4606	machete	deadly	Yes	Yes	dull	plastic	fake	1.1793097481131554	0.1107417861931026	0.14041754184290767	0.17853499157354236	dull,plastic,fake
FPMCK2P37RW2	1844	compost	good	Yes	Yes	bad	ruined	unusable	0.9705569595098495	0.14550242340192202	0.0736156536731869	0.003870850196108222	bad,ruined,unusable
YKGFKQKA2WC2	1583	cigarette	smoking	Yes	Yes	stagnant	smokeless	empty	4.722363501787187	0.0011783349691540936	0.0011783349691540936	2.998458221554756	stagnant,smokeless,empty
FWD4Z73KK6F6	6584	sandwich	stale	No	Yes	fresh	ripe	new	2.6783799752593045	0.4037078935652971	0.014230427041184155	0.224760826677084	fresh,ripe,new
EGZANDYA4C6Q	532	belt	rigid	No	Yes	flexible	pliable		0.5942436400800943	0.3863385412842035	0.00394332964788191	0.0	flexible,pliable
R2FHGF3QXQ6M	8825	wind chimes	silent	Yes	Yes	noisy	loud	sounding	4.635578393936157	0.052804930601269014	21.11097872257233	0.29100202955305576	noisy,sounding
FWD4Z73KK6F6	4818	metronome	present	No	Yes	gone	elsewhere		0.920853391289711	0.097566656768322	0.010778923751786351	0.0	gone,elsewhere
