Word	Associative Bias	Alternative	bert-base-cased	bert-large-cased-whole-word-masking	roberta-base	roberta-large	distilroberta-base	DistilBERT	squeezebert/squeezebert-uncased	google/mobilebert-uncased	allenai/longformer-base-4096	allenai/longformer-large-4096	albert-base-v2	albert-large-v2	albert-xlarge-v2	albert-xxlarge-v2	distilbert-base-cased
shower	cold	scalding	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
basketball hoop	spherical	stretched	True	True	False	False	False	True	True	True	True	False	False	False	False	False	False
aluminum foil	thin	thick	True	True	True	True	True	True	False	True	False	True	True	False	False	False	True
money	mine	theirs	False	True	True	True	True	False	True	True	True	True	True	True	True	True	True
chisel	sharp	dull	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
chisel	sharp	smooth	False	True	True	True	True	False	False	True	False	True	True	True	False	True	False
cereal	free	expensive	True	True	False	True	True	True	True	False	True	True	True	True	False	True	True
orange	orange	black	True	True	True	True	False	True	True	True	False	True	True	False	True	True	True
orange	orange	green	False	True	True	False	False	True	True	True	False	False	True	False	True	True	True
orange	orange	yellow	False	True	True	True	False	False	False	False	False	False	True	False	False	True	True
spear	long	short	False	True	False	True	True	True	True	False	True	True	True	False	True	False	False
spear	long	stubby	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True
spear	long	miniature	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True
baby	dead	alive	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True
bag	heavy	light	True	True	True	True	False	True	True	True	True	False	True	True	True	True	True
table	incomplete	finished	True	True	True	False	False	True	True	True	True	False	True	False	False	False	True
tarantula	edible	inedible	True	True	True	False	False	True	True	True	True	False	False	True	False	False	True
knife	sharp	dull	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
bow	curved	curving	True	True	True	False	False	True	True	True	True	False	True	False	False	False	True
omelet	simple	complex	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True
omelet	simple	difficult	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True
pretzel	edible	inedible	True	True	True	False	False	True	True	True	True	False	True	True	False	False	False
pretzel	edible	uneatable	True	True	True	False	False	True	True	True	True	False	True	True	False	False	False
pretzel	edible	mouldy	True	True	True	False	False	True	True	True	True	False	True	True	False	False	False
leg	long	short	False	False	False	True	True	False	True	False	True	True	True	False	True	False	False
gum	bitter	sweet	True	True	False	False	False	True	False	False	False	False	False	False	False	False	False
cardigan	long	cut	True	True	True	True	False	True	True	True	True	True	True	True	False	False	True
cardigan	long	normal	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True
cardigan	long	shortened	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True
shell	transparent	solid	False	False	False	False	False	True	True	False	False	False	True	False	True	False	True
wheat	edible	inedible	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
wheat	edible	toxic	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
wheat	edible	dangerous	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
mulch	dry	wet	True	True	True	True	True	True	True	True	True	True	False	False	False	True	True
lightning bug	extinct	alive	True	True	False	False	False	True	True	True	True	False	False	False	False	False	False
parsley	edible	inedible	True	True	True	False	False	True	True	True	True	False	True	True	False	False	False
cocoon	transparent	solid	True	True	False	False	False	True	True	True	False	False	True	False	True	False	False
satellite	visible	invisible	False	False	True	True	True	True	True	True	True	True	True	True	False	False	True
cork	elastic	dry	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False
cork	elastic	dried	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False
cork	elastic	heated	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False
cauliflower	edible	inedible	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
luggage	empty	full	True	True	False	True	False	True	True	True	False	False	False	False	True	True	True
string cheese	edible	inedible	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
tree trunk	straight	crooked	True	True	True	True	True	True	True	True	True	True	True	False	False	True	False
tree trunk	straight	bent	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True
tree trunk	straight	curved	True	True	True	True	True	True	True	True	True	True	False	False	False	True	True
lemonade	sweet	sour	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
jar	empty	full	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True
crystal ball	empty	full	True	True	True	False	True	True	True	True	True	True	False	False	True	True	True
bathtub	empty	full	True	True	True	False	True	True	True	True	True	False	False	False	True	True	True
riser	vertical	horizontal	True	True	True	False	False	False	True	False	True	False	False	True	False	False	True
riser	vertical	sideways	True	True	True	False	False	True	True	True	True	False	False	False	False	False	True
hovercraft	amphibious	wind-driven	True	True	False	False	False	True	True	True	False	False	True	True	False	False	False
modem	wireless	wired	True	True	True	False	False	True	True	True	True	False	False	True	False	False	False
maple syrup	sweet	bland	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
macadamia	rare	common	True	True	False	False	False	True	True	False	False	False	False	False	True	False	True
tooth	sharp	dull	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
odometer	digital	analog	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True
flamethrower	simple	complex	True	False	True	True	True	True	True	True	False	True	False	False	False	True	True
veil	invisible	visible	False	True	True	False	False	False	True	False	False	False	False	True	False	False	False
cushion	empty	full	True	True	True	False	False	True	True	True	True	False	False	False	False	True	True
napkin	clean	dirty	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True
napkin	clean	soiled	True	True	True	True	True	True	True	True	True	True	True	True	False	True	False
napkin	clean	messy	True	True	True	True	True	True	True	True	True	True	False	False	False	True	True
mandolin	portable	stuck	True	True	True	False	False	True	True	True	True	False	True	False	False	False	True
sauce	good	bad	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
ladybug	small	large	True	True	True	False	False	True	True	True	True	True	False	True	False	False	False
girl	dead	alive	True	True	True	True	True	True	True	True	True	True	False	False	False	True	True
girl	dead	healthy	True	True	True	True	True	True	True	True	True	True	False	False	False	True	True
pulpit	high	low	True	True	True	False	True	True	True	False	True	True	True	True	True	True	True
pulpit	high	short	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True
pulpit	high	small	False	True	True	True	True	False	True	False	True	True	True	True	True	True	False
iron	strong	weak	True	True	False	True	False	True	True	False	False	False	True	True	True	True	False
saucer	empty	filled	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True
coffee pot	empty	full	True	True	True	True	True	True	False	True	True	True	True	False	True	True	True
coffee pot	empty	overflowing	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
lawnmower	portable	stuck	True	True	False	False	False	True	True	True	True	False	False	False	False	False	True
bed	cold	warm	True	True	True	False	False	True	True	True	False	False	False	True	False	True	True
thread	long	short	True	False	False	True	True	False	True	False	True	True	True	False	True	True	False
thread	long	trimmed	True	True	True	True	True	True	True	True	True	True	False	True	False	True	True
bikini	optional	mandatory	True	True	True	True	True	True	True	True	True	True	True	False	False	False	True
bikini	optional	compulsory	True	True	True	True	True	True	True	True	True	True	True	False	False	False	True
crate	full	empty	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False
tube top	flat	curved	True	True	True	True	True	True	True	True	True	True	False	True	False	True	True
mulberry	poisonous	edible	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True
mulberry	poisonous	safe	True	True	True	False	False	True	True	True	True	False	True	True	True	False	True
mulberry	poisonous	non-poisonous	True	True	True	False	False	True	True	True	True	False	False	True	False	False	True
pom-pom	circular	rectangular	True	True	True	False	False	True	True	True	True	False	False	False	False	True	True
pom-pom	circular	angular	True	True	True	False	True	True	True	True	True	False	False	False	False	True	True
pom-pom	circular	angled	True	True	True	False	False	True	True	True	True	False	False	False	False	True	True
spider web	simple	complex	True	False	False	False	False	False	False	False	False	True	True	False	False	True	False
hail	heavy	light	True	True	True	False	False	False	True	True	False	False	True	True	False	True	False
tomato sauce	edible	inedible	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
spaghetti	hot	cold	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True
spaghetti	hot	icy	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
spaghetti	hot	frozen	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
sweet potato	edible	inedible	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
lizard	edible	inedible	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
lizard	edible	noxious	True	True	True	False	True	True	True	True	True	False	True	True	False	False	True
lizard	edible	harmful	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
