User ID	Word	Associative Bias	perplexity	id	min_k	makeSense	antonym1	antonym2	antonym3
FPMCK2P37RW2	chihuahua	extinct	292.6365034482928	596	3	Yes	common	plentiful	alive
7G7NZEEGPR4K	groundhog	edible	345.3069682550127	686	3	Yes	consumable	rotten	
EZCVAWE2HAMP	grate	large	534.4491811375099	908	3	Yes	small	little	tiny
XH7FWCGRRXDJ	ladybug	extinct	224.00573147927966	731	5	Yes	alive		
EZCVAWE2HAMP	visor	transparent	525.0547788466691	898	3	Yes	cloudy	murky	dark
XH7FWCGRRXDJ	scoreboard	online	80.6649445407683	143	8	Yes	offline		
XH7FWCGRRXDJ	shell	smooth	296.1053528998338	1004	5	Yes	jagged		
FPMCK2P37RW2	gong	hollow	591.5367480021541	274	1	Yes	solid		
XH7FWCGRRXDJ	shopping cart	empty	65.20430669299488	73	8	Yes	full		
FWD4Z73KK6F6	camper	empty	185.49425133305317	348	3	Yes	full	overflowing	
XH7FWCGRRXDJ	badge	gold	246.94196909488326	499	3	Yes	silver		
FWD4Z73KK6F6	skeleton	rigid	671.3388525749882	986	3	Yes	soft	mobile	
FPMCK2P37RW2	skin	dry	97.20056308611125	162	5	Yes	moist	healthy	moisturizer
XH7FWCGRRXDJ	seed	edible	442.4245305447136	240	1	Yes	inedible		
DZ76R6HPTQH4	stamp	circular	644.6875208625067	1669	5	Yes	scalloped	rectangular	postage
FWD4Z73KK6F6	scaffold	empty	83.27490755960417	18	1	Yes	full	used	
7G7NZEEGPR4K	stomach	hungry	341.6441841593246	1153	5	Yes	full	satiated	
XH7FWCGRRXDJ	shield	circular	406.1857897414026	228	1	Yes	square		
XH7FWCGRRXDJ	hedgehog	edible	189.2113432862117	590	5	Yes	inedible		
XH7FWCGRRXDJ	fudge	edible	656.1839330606248	975	3	Yes	inedible		
XH7FWCGRRXDJ	screw	free	212.5875745855949	692	5	Yes	expensive		
XH7FWCGRRXDJ	paper bag	empty	77.6738799392551	14	1	Yes	full		
XH7FWCGRRXDJ	kiwi	extinct	257.3121933343546	516	3	Yes	alive		
NFN2M74RPJ2Q	bathtub	cold	173.95187273003617	527	5	Yes	hot	warm	
4FRFD66TK6XE	station wagon	optional	335.8695598556537	673	3	Yes			
XH7FWCGRRXDJ	go-kart	popular	68.16491754561844	38	3	Yes	unpopular		
XXKCFJGVJDTX	periscope	transparent	163.40954472402183	478	5	Yes	clouded	opaque	
XH7FWCGRRXDJ	column	empty	155.1548390915245	262	3	Yes	full		
FWD4Z73KK6F6	wagon	empty	85.46804202062549	69	3	Yes	full	stuffed	overflowing
W9XTVGDF6CV4	squirrel	large	531.7287746716785	1549	5	Yes	small		
FPMCK2P37RW2	plastic film	thin	353.58200021902735	1191	5	Yes	thick		
R7AZQKJ2FQVT	octopus	edible	1019.5536462022612	1080	3	Yes			
4YNXDR4CKEZM	stethoscope	portable	1222.1530170570973	1107	3	Yes	cumbersome	fixed	immobile
FPMCK2P37RW2	pocket watch	portable	468.3155239950347	851	3	Yes	gigantic	huge	
XH7FWCGRRXDJ	refrigerator	empty	106.28339720855568	201	5	Yes	full		
XH7FWCGRRXDJ	skeleton	hollow	275.7168064061412	928	5	Yes	dense		
XH7FWCGRRXDJ	cookie sheet	circular	373.38668603482915	741	3	Yes	square		
EZCVAWE2HAMP	detonator	electronic	689.0583835205728	1712	5	Yes	nonelectronic 	analog	manual
XH7FWCGRRXDJ	closet	full	117.5191809630062	159	3	Yes	empty		
FPMCK2P37RW2	candle	light	256.467715799138	512	3	Yes	big	heavy	dense
XH7FWCGRRXDJ	chime	silent	493.80081384506326	1483	5	Yes	loud		
XH7FWCGRRXDJ	tick	right	395.21209464921793	774	3	Yes	wrong		
FWD4Z73KK6F6	maple syrup	bitter	250.41115596926463	504	3	Yes	sweet		
XH7FWCGRRXDJ	trowel	edible	436.23403750417015	1373	5	Yes	inedible		
FWD4Z73KK6F6	lizard	extinct	424.0366737941672	1353	5	Yes	alive	existing	reproducing
XH7FWCGRRXDJ	barcode	unique	215.08200271853732	136	1	Yes	common		
XH7FWCGRRXDJ	belt buckle	circular	270.4404374804149	547	3	Yes	square		
XH7FWCGRRXDJ	canister	empty	180.12743106654457	113	1	Yes	full		
R3CDKNC3PH6K	fence	intact	191.9866397679422	603	5	Yes	broken	failing	fractured
FWD4Z73KK6F6	berry	edible	390.2432146743738	223	1	Yes	inedible	toxic	poisonous
FPMCK2P37RW2	dish	edible	468.5782104867337	852	3	Yes	inedible	rotten	spoiled
FWD4Z73KK6F6	radio	good	153.9556364529776	259	3	Yes	bad	awful	horrible
NFN2M74RPJ2Q	trap	empty	171.5248550904897	314	3	Yes	full		
XH7FWCGRRXDJ	espresso	hot	309.71187604192033	1045	5	Yes	cold		
FWD4Z73KK6F6	brooch	gold	377.30755327707845	220	1	Yes	silver	copper	iron
XH7FWCGRRXDJ	exhaust pipe	hollow	340.2380887929532	1149	5	Yes	filled		
DZ76R6HPTQH4	screwdriver	simple	845.7690196666359	1043	3	Yes	multipurpose	multitool	set
FWD4Z73KK6F6	treasure	mine	104.2816780008661	112	3	Yes	yours	his	hers
XH7FWCGRRXDJ	car	empty	51.262182967020905	24	5	Yes	full		
A969KQ7EMVW3	chair	empty	82.44007822259168	17	1	Yes	occupied	full	
XH7FWCGRRXDJ	pot	full	96.43301381265282	92	3	Yes	empty		
XH7FWCGRRXDJ	seaplane	amphibious	75.10242897519727	45	3	Yes	marine		
XH7FWCGRRXDJ	octopus	amphibious	123.03020630495593	282	5	Yes	marine		
XH7FWCGRRXDJ	vise	tight	279.57984052866084	176	1	Yes	loose		
EZCVAWE2HAMP	snack	edible	762.1204268919972	1022	3	Yes	unsavoury	uneatable	harmful
XH7FWCGRRXDJ	ballot box	open	69.93156415589098	66	5	Yes	closed		
W9XTVGDF6CV4	nut	edible	570.557188549838	269	1	Yes	inedible	unpalatable	toxic
XH7FWCGRRXDJ	raccoon	intelligent	517.445511707979	1524	5	Yes	unintelligent		
XH7FWCGRRXDJ	grill	open	142.31251588931892	224	3	Yes	closed		
XH7FWCGRRXDJ	apple tree	edible	229.35855511373242	449	3	Yes	inedible		
XH7FWCGRRXDJ	record	clear	126.27130278460248	296	5	Yes	full		
XH7FWCGRRXDJ	gurney	empty	142.15001642497714	75	1	Yes	full		
NFN2M74RPJ2Q	pincushion	long	470.174241027613	1449	5	Yes	short	small	compact
XH7FWCGRRXDJ	sardine	edible	185.7028464819632	115	1	Yes	inedible		
XH7FWCGRRXDJ	backpack	empty	114.5207506376753	43	1	Yes	full		
FWD4Z73KK6F6	aquarium	empty	244.78587624897088	495	3	Yes	full	overflowing	
FWD4Z73KK6F6	bear	extinct	330.09792812594867	196	1	Yes	alive	reproducing	thriving
XH7FWCGRRXDJ	radio	free	212.85109614368875	135	1	Yes	expensive		
FPMCK2P37RW2	fork	long	275.72574664833735	173	1	Yes	short	tiny	
JE2PZ3NEZGRZ	globe	flat	313.4222870646608	1062	5	Yes	round		
7G7NZEEGPR4K	bow	curved	315.87386116190305	1071	5	Yes	straight		
XH7FWCGRRXDJ	ironing board	wooden	295.1040074371073	605	3	Yes	cloth		
DZ76R6HPTQH4	peppermint	poisonous	816.8081801016298	1808	5	Yes	maintained	farmed	consumable
XH7FWCGRRXDJ	briefcase	empty	122.44465710531759	55	1	Yes	closed		
NFN2M74RPJ2Q	snowmobile	new	460.7380527174613	1424	5	Yes	old	used	worn
DZ76R6HPTQH4	lectern	circular	766.4481301568962	1774	5	Yes	cubical	elaborate	scrolled
XH7FWCGRRXDJ	trashcan	empty	113.96890800974924	41	1	Yes	full		
FPMCK2P37RW2	harness	heavy	218.1655946867261	432	3	Yes	light	small	breezy
XH7FWCGRRXDJ	snow	deep	100.30435694411258	174	5	Yes	shallow		
FWD4Z73KK6F6	soda	expensive	416.1605761178755	1340	5	Yes	cheap	inexpensive	
CM3Q239CAYN3	cockroach	prey	1039.7398798650217	1888	5	Yes	hunting	attacking	
XH7FWCGRRXDJ	stool	empty	157.4391628310561	275	3	Yes	occupied		
A969KQ7EMVW3	boomerang	long	88.56814695877821	129	5	Yes	short	small	
XH7FWCGRRXDJ	mantle	flat	460.09435112399376	1422	5	Yes	bumpy		
NFN2M74RPJ2Q	foam	transparent	525.977685620172	900	3	Yes	opaque	cloudy	
FWD4Z73KK6F6	fireplace	warm	142.17116611007089	223	3	Yes	cold	chilly	frigid
EZCVAWE2HAMP	diaper	plastic	733.5750826622743	1752	5	Yes			
XH7FWCGRRXDJ	bulldozer	amphibious	192.7235338401901	607	5	Yes	wind-driven		
XH7FWCGRRXDJ	kettle	empty	261.76400951456435	530	3	Yes	full		
XH7FWCGRRXDJ	manhole	open	127.5861823317435	302	5	Yes	closed		
XH7FWCGRRXDJ	purse	empty	125.4121400874591	59	1	Yes	full		
DZ76R6HPTQH4	fungus	edible	681.0215175144723	291	1	Yes	toxic	dangerous	bright
C69D7VD39FKM	yogurt	sweet	717.6220180419976	1006	3	Yes	sour	tart	tangy
FPMCK2P37RW2	chihuahua	indigenous	472.9009487143546	1453	5	Yes	imported	invasive	exotic
QHKQ32WVQEGN	balance beam	horizontal	593.5320606973472	945	3	Yes	vertical		
FWD4Z73KK6F6	thread	thin	128.07625732325286	185	3	Yes	thick	girth	
XH7FWCGRRXDJ	dalmatian	extinct	148.87053419012526	82	1	Yes	alive		
FWD4Z73KK6F6	licorice	edible	237.2682959351291	149	1	Yes	inedible	toxic	poisonous
FWD4Z73KK6F6	tea	cold	110.42937989798742	218	5	Yes	hot	warm	scalding
R7AZQKJ2FQVT	popsicle	edible	916.4194253358056	310	1	Yes	nutritious		
FPMCK2P37RW2	wine	good	62.46172126184539	4	1	Yes	sour	bad	off
XH7FWCGRRXDJ	accordion	portable	398.0560281499595	1306	5	Yes	stuck		
XH7FWCGRRXDJ	dough	hard	324.3431879982772	656	3	Yes	soft		
EZCVAWE2HAMP	swan	large	641.8297257500273	1666	5	Yes	small	little	tiny
XH7FWCGRRXDJ	bin	empty	169.32262128121056	102	1	Yes	full		
XH7FWCGRRXDJ	coffee table	bare	65.13252409243155	71	8	Yes	full		
XH7FWCGRRXDJ	sickle	sharp	418.26079771395456	797	3	Yes	dull		
XH7FWCGRRXDJ	sugar cube	sugar	368.3210945252675	730	3	Yes	salt		
FXAG33X37DRG	box	open	99.7921310067042	100	3	Yes	closed	locked	sealed
XH7FWCGRRXDJ	horse	human	217.78050579422367	138	1	Yes	equine		
FWD4Z73KK6F6	dumpster	empty	111.70503680703202	40	1	Yes	full	stuffed	overflowing
FWD4Z73KK6F6	tea	hot	116.25099572443257	253	5	Yes	cold	frozen	chilly
FWD4Z73KK6F6	slot	empty	158.92468706333142	92	1	Yes	full	stuffed	clogged
FWD4Z73KK6F6	razor blade	long	164.3590957361297	479	5	Yes	short	tiny	small
XH7FWCGRRXDJ	combination lock	simple	131.14563734803863	190	3	Yes	complex		
FWD4Z73KK6F6	scoop	good	306.11865780513267	1034	5	Yes	bad	broken	
FWD4Z73KK6F6	thumb	swollen	313.29169376209745	637	3	Yes	normal	okay	fine
R7AZQKJ2FQVT	hose	long	367.87053022073235	729	3	Yes			
A969KQ7EMVW3	eyepiece	transparent	42.432589974064335	7	3	Yes	cloudy	opaque	
XH7FWCGRRXDJ	license plate	unique	92.47985994643923	83	3	Yes	common		
DZ76R6HPTQH4	basil	poisonous	700.9371546128402	998	3	Yes	healthy	monitored	delicious
XH7FWCGRRXDJ	towel	wet	146.43851451637263	78	1	Yes	dry		
XH7FWCGRRXDJ	sink	empty	150.28617263613432	250	3	Yes	filled		
XH7FWCGRRXDJ	breakfast	ready	84.30422899165724	163	8	Yes	unprepared		
XH7FWCGRRXDJ	jewel	there	250.4929619894652	842	5	Yes	elsewhere		
XH7FWCGRRXDJ	fire	out	42.69002890275118	12	5	Yes	ablaze		
DZ76R6HPTQH4	peppermint	edible	1222.8023930352804	1108	3	Yes	seeds	bolted	
XH7FWCGRRXDJ	stove	cold	165.67337893639416	294	3	Yes	hot		
76VNAHQ9VAC3	iron	heavy	193.73457049948948	615	5	Yes	light	thin	floaty
FPMCK2P37RW2	corn	bitter	343.4004394759062	684	3	Yes	sweet	good	
XH7FWCGRRXDJ	meat	cold	91.39568166071061	80	3	Yes	hot		
XH7FWCGRRXDJ	dish	cold	200.83382736630506	388	3	Yes	warm		
FWD4Z73KK6F6	fingerprint	unique	495.61200902033113	253	1	Yes	common		
XH7FWCGRRXDJ	steak	good	120.1405651641879	168	3	Yes	bad		
XH7FWCGRRXDJ	pheasant	extinct	98.69401697599979	169	5	Yes	alive		
XH7FWCGRRXDJ	wallet	open	285.566717678141	966	5	Yes	closed		
XXKCFJGVJDTX	car seat	comfortable	129.8615530468737	312	5	Yes	uncomfortable	cramped	
XH7FWCGRRXDJ	crouton	circular	287.93849729755505	588	3	Yes	rectangular		
XH7FWCGRRXDJ	tea	good	102.85824753553499	110	3	Yes	bad		
DZ76R6HPTQH4	bedpost	straight	624.8063900754727	1641	5	Yes	crooked	slanted	bent
XH7FWCGRRXDJ	smoke alarm	silent	109.9129744639254	127	3	Yes	blaring		
FWD4Z73KK6F6	cheetah	extinct	179.94654865757735	334	3	Yes	alive	reproducing	
FPMCK2P37RW2	string cheese	cheese	463.59060517067115	1432	5	Yes	plastic	fake	
DZ76R6HPTQH4	potato	edible	620.683875776413	277	1	Yes	sprouted	lined	growing
DZ76R6HPTQH4	eclair	edible	747.4652191807304	1759	5	Yes	runny	sweaty	united
XH7FWCGRRXDJ	pudding	edible	517.4487193021358	260	1	Yes	inedible		
FPMCK2P37RW2	toothpick	long	469.75047643632524	1446	5	Yes	short	broken	
FWD4Z73KK6F6	gutter	clean	288.71528694138067	974	5	Yes	dirty		
7G7NZEEGPR4K	flower	purple	194.31614135091078	618	5	Yes	green	yellow	orange
XH7FWCGRRXDJ	filing cabinet	empty	73.82981009475573	77	5	Yes	full		
XH7FWCGRRXDJ	locket	important	278.26353973409925	937	5	Yes	meaningless		
7G7NZEEGPR4K	bone	hollow	308.15818280099165	625	3	Yes	solid	filled	
DZ76R6HPTQH4	spool	long	796.1674836539831	1790	5	Yes	stub	short	little
XH7FWCGRRXDJ	knitting needle	straight	356.37251082452866	1199	5	Yes	bent		
FWD4Z73KK6F6	earring	gold	370.37569393241836	215	1	Yes	silver		
FWD4Z73KK6F6	cap	convex	281.9668289944928	576	3	Yes	concave		
XH7FWCGRRXDJ	mat	empty	279.0657215566278	175	1	Yes	occupied		
EZCVAWE2HAMP	bunkbed	bare	678.8848636911455	988	3	Yes	full	filled	flush
A969KQ7EMVW3	yo-yo	flat	70.46505685831623	67	5	Yes	spiky		
JE2PZ3NEZGRZ	pine needle	straight	480.61680326871766	1463	5	Yes	curved	bent	
DZ76R6HPTQH4	stretcher	portable	812.1066638687082	1802	5	Yes	fixed	planted	grounded
XH7FWCGRRXDJ	dishwashing liquid	liquid	230.13011952438225	454	3	Yes	solidified		
QHKQ32WVQEGN	spam	anonymous	1162.5005708789286	326	1	Yes	identified	known	named
DZ76R6HPTQH4	prism	circular	760.5093304285164	1020	3	Yes	multifaceted	star	heart
